,Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Sales Method,Year,Month,Profit Margin,Month Date,Weekday
5485,Amazon,1185732,2021-10-15,Northeast,Massachusetts,Boston,Women's Apparel,4441.08,68,347,386729.0,Outlet,2021,October,111449.2795389049,10,Friday
5486,Amazon,1185732,2021-02-12,Northeast,Vermont,Burlington,Men's Apparel,3134.88,68,245,272985.0,Outlet,2021,February,111422.44897959183,2,Friday
5487,Amazon,1185732,2021-04-11,Northeast,Vermont,Burlington,Men's Athletic Footwear,3047.7999999999997,68,238,265402.0,Outlet,2021,April,111513.44537815126,4,Sunday
5488,Amazon,1185732,2021-09-10,Northeast,Vermont,Burlington,Men's Apparel,4179.84,68,326,363980.0,Outlet,2021,September,111650.30674846626,9,Friday
5489,Amazon,1185732,2021-02-19,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,2699.48,68,211,235071.0,Outlet,2021,February,111408.05687203792,2,Friday
5490,Foot Locker,1185732,2021-12-23,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,4092.7599999999998,66,310,356398.0,Outlet,2021,December,114967.09677419356,12,Thursday
5491,West Gear,1128299,2020-01-30,West,Nevada,Las Vegas,Men's Apparel,3744.44,66,284,326066.0,Outlet,2020,January,114811.9718309859,1,Thursday
5492,Sports Direct,1185732,2021-02-05,Northeast,Connecticut,Hartford,Men's Apparel,3396.12,66,257,295734.0,Outlet,2021,February,115071.59533073929,2,Friday
5493,Foot Locker,1185732,2021-06-08,Northeast,Rhode Island,Providence,Men's Apparel,3396.12,66,257,295734.0,Outlet,2021,June,115071.59533073929,6,Tuesday
5494,Sports Direct,1185732,2021-10-08,Northeast,Rhode Island,Providence,Women's Apparel,4092.7599999999998,66,310,356398.0,Outlet,2021,October,114967.09677419356,10,Friday
5495,Amazon,1185732,2021-09-10,Northeast,Vermont,Burlington,Women's Athletic Footwear,3047.7999999999997,66,231,265402.0,Outlet,2021,September,114892.6406926407,9,Friday
5496,Amazon,1185732,2021-10-12,Northeast,Vermont,Burlington,Women's Street Footwear,3483.2,66,264,303317.0,Outlet,2021,October,114892.80303030302,10,Tuesday
5497,Foot Locker,1185732,2021-06-23,Midwest,Illinois,Chicago,Women's Apparel,4266.92,65,319,371563.0,Online,2021,June,116477.42946708463,6,Wednesday
5498,Foot Locker,1185732,2021-07-08,Midwest,Illinois,Chicago,Women's Street Footwear,3134.88,65,234,272985.0,Online,2021,July,116660.25641025642,7,Thursday
5499,Foot Locker,1185732,2021-07-29,Midwest,Illinois,Chicago,Women's Apparel,5224.8,65,390,454976.0,Online,2021,July,116660.51282051283,7,Thursday
5500,Foot Locker,1185732,2021-07-31,Midwest,Illinois,Chicago,Men's Athletic Footwear,4005.68,65,299,348815.0,Online,2021,July,116660.53511705686,7,Saturday
5501,Foot Locker,1185732,2021-08-04,Midwest,Illinois,Chicago,Women's Apparel,5311.88,65,397,462559.0,Online,2021,August,116513.60201511336,8,Wednesday
5502,Foot Locker,1185732,2021-12-26,Northeast,Pennsylvania,Philadelphia,Women's Apparel,6182.68,65,462,538388.0,Online,2021,December,116534.19913419914,12,Sunday
5503,Foot Locker,1185732,2021-12-29,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,4789.4,65,358,417061.0,Online,2021,December,116497.48603351954,12,Wednesday
5504,West Gear,1128299,2020-06-05,West,Washington,Seattle,Men's Apparel,4528.16,65,338,394312.0,Online,2020,June,116660.3550295858,6,Friday
5505,Foot Locker,1185732,2020-10-18,Southeast,Florida,Miami,Men's Athletic Footwear,2873.64,65,215,250237.0,Online,2020,October,116389.30232558139,10,Sunday
5506,Foot Locker,1185732,2020-10-22,Midwest,Minnesota,Minneapolis,Women's Apparel,2786.56,65,208,242654.0,Online,2020,October,116660.57692307692,10,Thursday
5507,Foot Locker,1185732,2020-10-28,Midwest,Minnesota,Minneapolis,Women's Apparel,2960.72,65,221,257819.0,Online,2020,October,116660.18099547512,10,Wednesday
5508,Foot Locker,1185732,2021-05-23,South,Tennessee,Knoxville,Women's Street Footwear,2089.92,65,156,181990.0,Online,2021,May,116660.25641025642,5,Sunday
5509,Foot Locker,1185732,2021-07-31,Midwest,Nebraska,Omaha,Women's Apparel,4702.32,65,351,409478.0,Online,2021,July,116660.39886039887,7,Saturday
5510,Amazon,1185732,2021-02-22,West,Alaska,Anchorage,Men's Athletic Footwear,4615.24,65,345,401895.0,Online,2021,February,116491.30434782608,2,Monday
5511,Amazon,1185732,2021-03-20,West,Alaska,Anchorage,Men's Athletic Footwear,4528.16,65,338,394312.0,Online,2021,March,116660.3550295858,3,Saturday
5512,Amazon,1185732,2021-08-21,West,Alaska,Anchorage,Men's Apparel,5398.96,65,403,470141.0,Online,2021,August,116660.29776674938,8,Saturday
5513,Walmart,1128299,2021-09-18,Southeast,Florida,Orlando,Women's Athletic Footwear,4702.32,65,351,409478.0,Online,2021,September,116660.39886039887,9,Saturday
5514,Foot Locker,1128299,2021-03-23,Southeast,Virginia,Richmond,Women's Athletic Footwear,4179.84,65,312,363980.0,Online,2021,March,116660.25641025642,3,Tuesday
5515,Foot Locker,1128299,2021-09-25,Southeast,Virginia,Richmond,Women's Street Footwear,4092.7599999999998,65,306,356398.0,Online,2021,September,116469.93464052287,9,Saturday
5516,Foot Locker,1185732,2021-04-18,Midwest,Missouri,St. Louis,Men's Apparel,3134.88,65,234,272985.0,Online,2021,April,116660.25641025642,4,Sunday
5517,Foot Locker,1185732,2021-05-19,Midwest,Missouri,St. Louis,Women's Athletic Footwear,2525.32,65,189,219905.0,Online,2021,May,116351.85185185185,5,Wednesday
5518,West Gear,1128299,2021-03-23,West,Oregon,Portland,Women's Athletic Footwear,4266.92,65,319,371563.0,Online,2021,March,116477.42946708463,3,Tuesday
5519,West Gear,1128299,2021-05-18,South,Louisiana,New Orleans,Men's Apparel,3134.88,65,234,272985.0,Online,2021,May,116660.25641025642,5,Tuesday
5520,Kohl's,1128299,2021-05-27,West,New Mexico,Albuquerque,Men's Apparel,4876.48,65,364,424644.0,Online,2021,May,116660.43956043957,5,Thursday
5521,Amazon,1185732,2021-03-21,Southeast,Kentucky,Louisville,Women's Apparel,3657.36,65,273,318483.0,Online,2021,March,116660.43956043957,3,Sunday
5522,Amazon,1185732,2021-08-22,Southeast,Kentucky,Louisville,Men's Apparel,4266.92,65,319,371563.0,Online,2021,August,116477.42946708463,8,Sunday
5523,Amazon,1185732,2021-09-23,Southeast,Kentucky,Louisville,Women's Street Footwear,2873.64,65,215,250237.0,Online,2021,September,116389.30232558139,9,Thursday
5524,Walmart,1197831,2021-03-19,South,Arkansas,Little Rock,Men's Apparel,2786.56,65,208,242654.0,Online,2021,March,116660.57692307692,3,Friday
5525,West Gear,1197831,2021-01-23,South,Arkansas,Little Rock,Women's Athletic Footwear,1567.44,65,117,136493.0,Online,2021,January,116660.68376068377,1,Saturday
5526,West Gear,1197831,2021-04-20,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,2002.84,65,150,174407.0,Online,2021,April,116271.33333333334,4,Tuesday
5527,Kohl's,1197831,2021-01-16,South,Oklahoma,Oklahoma City,Men's Apparel,2873.64,65,215,250237.0,Online,2021,January,116389.30232558139,1,Saturday
5528,Kohl's,1197831,2021-02-14,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,2002.84,65,150,174407.0,Online,2021,February,116271.33333333334,2,Sunday
5529,Kohl's,1197831,2021-03-12,Midwest,Kansas,Wichita,Women's Apparel,2002.84,65,150,174407.0,Online,2021,March,116271.33333333334,3,Friday
5530,Kohl's,1197831,2021-05-12,Midwest,Kansas,Wichita,Women's Street Footwear,2786.56,65,208,242654.0,Online,2021,May,116660.57692307692,5,Wednesday
5531,Kohl's,1197831,2021-09-12,Midwest,Kansas,Wichita,Women's Athletic Footwear,1219.12,65,91,106161.0,Online,2021,September,116660.43956043957,9,Sunday
5532,Foot Locker,1185732,2021-08-12,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,3134.88,65,234,272985.0,Online,2021,August,116660.25641025642,8,Thursday
5533,Foot Locker,1185732,2021-09-13,Midwest,South Dakota,Sioux Falls,Women's Apparel,4005.68,65,299,348815.0,Online,2021,September,116660.53511705686,9,Monday
5534,Sports Direct,1185732,2021-11-12,Midwest,South Dakota,Sioux Falls,Women's Apparel,5311.88,65,397,462559.0,Online,2021,November,116513.60201511336,11,Friday
5535,Sports Direct,1185732,2021-06-09,Midwest,North Dakota,Fargo,Men's Athletic Footwear,2786.56,65,208,242654.0,Online,2021,June,116660.57692307692,6,Wednesday
5536,Foot Locker,1185732,2021-11-09,Midwest,North Dakota,Fargo,Women's Apparel,5224.8,65,390,454976.0,Online,2021,November,116660.51282051283,11,Tuesday
5537,Foot Locker,1185732,2021-03-05,Midwest,Iowa,Des Moines,Women's Street Footwear,783.72,65,59,68246.0,Online,2021,March,115671.18644067796,3,Friday
5538,West Gear,1185732,2021-01-03,Midwest,Iowa,Des Moines,Women's Street Footwear,1567.44,65,117,136493.0,Online,2021,January,116660.68376068377,1,Sunday
5539,West Gear,1185732,2021-02-03,Midwest,Wisconsin,Milwaukee,Women's Apparel,1219.12,65,91,106161.0,Online,2021,February,116660.43956043957,2,Wednesday
5540,West Gear,1185732,2021-09-04,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,2525.32,65,189,219905.0,Online,2021,September,116351.85185185185,9,Saturday
5541,West Gear,1185732,2021-10-03,Midwest,Wisconsin,Milwaukee,Women's Apparel,4005.68,65,299,348815.0,Online,2021,October,116660.53511705686,10,Sunday
5542,West Gear,1185732,2021-11-03,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,2873.64,65,215,250237.0,Online,2021,November,116389.30232558139,11,Wednesday
5543,West Gear,1185732,2021-10-10,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,2786.56,65,208,242654.0,Online,2021,October,116660.57692307692,10,Sunday
5544,West Gear,1185732,2021-02-17,Northeast,West Virginia,Charleston,Men's Apparel,4179.84,65,312,363980.0,Online,2021,February,116660.25641025642,2,Wednesday
5545,Foot Locker,1185732,2021-12-20,Northeast,Maryland,Baltimore,Men's Athletic Footwear,4005.68,65,299,348815.0,Online,2021,December,116660.53511705686,12,Monday
5546,Foot Locker,1185732,2021-12-20,Northeast,Maryland,Baltimore,Women's Street Footwear,3918.6,65,293,341232.0,Online,2021,December,116461.43344709897,12,Monday
5547,Foot Locker,1185732,2021-02-15,Northeast,Delaware,Wilmington,Men's Apparel,3918.6,65,293,341232.0,Online,2021,February,116461.43344709897,2,Monday
5548,Foot Locker,1185732,2021-05-13,Northeast,Delaware,Wilmington,Women's Athletic Footwear,3570.2799999999997,65,267,310900.0,Online,2021,May,116441.94756554307,5,Thursday
5549,Kohl's,1185732,2021-06-08,Northeast,New Jersey,Newark,Women's Athletic Footwear,3396.12,65,254,295734.0,Online,2021,June,116430.70866141732,6,Tuesday
5550,Kohl's,1185732,2021-06-08,Northeast,New Jersey,Newark,Men's Apparel,4005.68,65,299,348815.0,Online,2021,June,116660.53511705686,6,Tuesday
5551,Sports Direct,1185732,2021-11-07,Northeast,New Jersey,Newark,Women's Athletic Footwear,4266.92,65,319,371563.0,Online,2021,November,116477.42946708463,11,Sunday
5552,Sports Direct,1185732,2021-02-05,Northeast,New Jersey,Newark,Women's Street Footwear,2525.32,65,189,219905.0,Online,2021,February,116351.85185185185,2,Friday
5553,Foot Locker,1185732,2021-02-08,Northeast,Rhode Island,Providence,Women's Apparel,2873.64,65,215,250237.0,Online,2021,February,116389.30232558139,2,Monday
5554,Foot Locker,1185732,2021-06-08,Northeast,Rhode Island,Providence,Women's Street Footwear,3396.12,65,254,295734.0,Online,2021,June,116430.70866141732,6,Tuesday
5555,Foot Locker,1185732,2021-07-06,Northeast,Rhode Island,Providence,Women's Street Footwear,3221.96,65,241,280568.0,Online,2021,July,116418.25726141078,7,Tuesday
5556,Sports Direct,1185732,2021-12-06,Northeast,Rhode Island,Providence,Women's Athletic Footwear,4179.84,65,312,363980.0,Online,2021,December,116660.25641025642,12,Monday
5557,Sports Direct,1185732,2021-06-15,Northeast,Massachusetts,Boston,Women's Athletic Footwear,3570.2799999999997,65,267,310900.0,Online,2021,June,116441.94756554307,6,Tuesday
5558,Amazon,1185732,2021-10-15,Northeast,Massachusetts,Boston,Women's Apparel,5747.28,65,429,500473.0,Online,2021,October,116660.37296037296,10,Friday
5559,Amazon,1185732,2021-04-11,Northeast,Vermont,Burlington,Women's Street Footwear,2786.56,65,208,242654.0,Online,2021,April,116660.57692307692,4,Sunday
5560,Amazon,1185732,2021-05-10,Northeast,Vermont,Burlington,Women's Athletic Footwear,4005.68,65,299,348815.0,Online,2021,May,116660.53511705686,5,Monday
5561,Amazon,1185732,2021-08-11,Northeast,Vermont,Burlington,Men's Apparel,4963.5599999999995,65,371,432227.0,Online,2021,August,116503.23450134772,8,Wednesday
5562,Sports Direct,1185732,2021-11-07,Northeast,Rhode Island,Providence,Women's Street Footwear,4179.84,64,307,363980.0,Online,2021,November,118560.26058631921,11,Sunday
5563,Foot Locker,1185732,2021-11-14,Northeast,Pennsylvania,Philadelphia,Women's Apparel,3396.12,64,250,295734.0,Outlet,2021,November,118293.59999999999,11,Sunday
5564,Foot Locker,1185732,2021-12-01,Northeast,Pennsylvania,Philadelphia,Men's Apparel,4354.0,64,320,379146.0,Outlet,2021,December,118483.125,12,Wednesday
5565,Foot Locker,1128299,2021-02-24,Southeast,Virginia,Richmond,Women's Athletic Footwear,2438.24,64,179,212322.0,Outlet,2021,February,118615.64245810057,2,Wednesday
5566,West Gear,1128299,2021-02-24,West,Oregon,Portland,Women's Athletic Footwear,2525.32,64,186,219905.0,Outlet,2021,February,118228.4946236559,2,Wednesday
5567,Sports Direct,1185732,2021-04-04,Northeast,Connecticut,Hartford,Men's Athletic Footwear,2612.4,64,192,227488.0,Outlet,2021,April,118483.33333333333,4,Sunday
5568,Sports Direct,1185732,2021-04-04,Northeast,Connecticut,Hartford,Women's Street Footwear,1741.6,64,128,151659.0,Outlet,2021,April,118483.59375,4,Sunday
5569,Sports Direct,1185732,2021-09-03,Northeast,Connecticut,Hartford,Women's Street Footwear,2873.64,64,211,250237.0,Outlet,2021,September,118595.73459715639,9,Friday
5570,Foot Locker,1185732,2021-09-06,Northeast,Rhode Island,Providence,Women's Apparel,3570.2799999999997,64,262,310900.0,Outlet,2021,September,118664.12213740457,9,Monday
5571,Foot Locker,1185732,2021-01-24,Northeast,New Hampshire,Manchester,Men's Apparel,4354.0,64,320,379146.0,Outlet,2021,January,118483.125,1,Sunday
5572,Foot Locker,1185732,2021-06-17,Midwest,Illinois,Chicago,Women's Apparel,3918.6,63,284,341232.0,Online,2021,June,120152.11267605635,6,Thursday
5573,Foot Locker,1185732,2021-06-29,Midwest,Illinois,Chicago,Women's Apparel,5573.12,63,403,485307.0,Online,2021,June,120423.57320099257,6,Tuesday
5574,Foot Locker,1185732,2021-07-01,Midwest,Illinois,Chicago,Men's Athletic Footwear,3744.44,63,271,326066.0,Online,2021,July,120319.55719557195,7,Thursday
5575,Foot Locker,1185732,2021-07-15,Midwest,Illinois,Chicago,Women's Athletic Footwear,3221.96,63,233,280568.0,Online,2021,July,120415.45064377683,7,Thursday
5576,Foot Locker,1185732,2021-11-20,Northeast,Pennsylvania,Philadelphia,Women's Apparel,5573.12,63,403,485307.0,Online,2021,November,120423.57320099257,11,Saturday
5577,Foot Locker,1185732,2021-12-16,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,4092.7599999999998,63,296,356398.0,Online,2021,December,120404.72972972973,12,Thursday
5578,Foot Locker,1185732,2021-12-20,Northeast,Pennsylvania,Philadelphia,Women's Apparel,5224.8,63,378,454976.0,Online,2021,December,120364.02116402116,12,Monday
5579,Foot Locker,1185732,2020-10-19,Southeast,Florida,Miami,Women's Street Footwear,2089.92,63,151,181990.0,Online,2020,October,120523.17880794701,10,Monday
5580,Foot Locker,1185732,2020-11-24,Midwest,Minnesota,Minneapolis,Women's Street Footwear,3134.88,63,227,272985.0,Online,2020,November,120257.70925110132,11,Tuesday
5581,Foot Locker,1185732,2021-06-28,Midwest,Nebraska,Omaha,Women's Street Footwear,2960.72,63,214,257819.0,Online,2021,June,120476.16822429906,6,Monday
5582,Foot Locker,1185732,2021-07-27,Midwest,Nebraska,Omaha,Men's Athletic Footwear,3134.88,63,227,272985.0,Online,2021,July,120257.70925110132,7,Tuesday
5583,Amazon,1185732,2021-10-14,South,Alabama,Birmingham,Women's Street Footwear,2438.24,63,176,212322.0,Online,2021,October,120637.5,10,Thursday
5584,Amazon,1185732,2021-10-23,Northeast,Maine,Portland,Women's Apparel,3221.96,63,233,280568.0,Online,2021,October,120415.45064377683,10,Saturday
5585,Amazon,1185732,2021-11-04,Northeast,Maine,Portland,Women's Apparel,3396.12,63,246,295734.0,Online,2021,November,120217.07317073172,11,Thursday
5586,Amazon,1185732,2021-11-19,Northeast,Maine,Portland,Women's Street Footwear,3744.44,63,271,326066.0,Online,2021,November,120319.55719557195,11,Friday
5587,Amazon,1185732,2021-11-18,Northeast,Maine,Portland,Women's Apparel,5834.36,63,422,508056.0,Online,2021,November,120392.41706161137,11,Thursday
5588,Amazon,1185732,2021-05-20,West,Alaska,Anchorage,Women's Athletic Footwear,4441.08,63,321,386729.0,Online,2021,May,120476.32398753894,5,Thursday
5589,West Gear,1128299,2021-04-24,West,Oregon,Portland,Women's Athletic Footwear,3570.2799999999997,63,258,310900.0,Online,2021,April,120503.87596899224,4,Saturday
5590,West Gear,1128299,2021-09-18,South,Louisiana,New Orleans,Women's Athletic Footwear,3570.2799999999997,63,258,310900.0,Online,2021,September,120503.87596899224,9,Saturday
5591,Foot Locker,1128299,2021-01-23,West,Idaho,Boise,Men's Apparel,3657.36,63,265,318483.0,Online,2021,January,120182.26415094339,1,Saturday
5592,Foot Locker,1128299,2021-02-23,West,Arizona,Phoenix,Women's Athletic Footwear,3309.04,63,239,288151.0,Online,2021,February,120565.27196652719,2,Tuesday
5593,Sports Direct,1128299,2021-01-13,West,New Mexico,Albuquerque,Men's Apparel,3570.2799999999997,63,258,310900.0,Online,2021,January,120503.87596899224,1,Wednesday
5594,Sports Direct,1128299,2021-02-13,Southeast,Georgia,Atlanta,Women's Athletic Footwear,3134.88,63,227,272985.0,Online,2021,February,120257.70925110132,2,Saturday
5595,Amazon,1185732,2021-02-22,Midwest,Ohio,Columbus,Women's Street Footwear,2525.32,63,183,219905.0,Online,2021,February,120166.66666666667,2,Monday
5596,Amazon,1185732,2021-07-21,Southeast,Kentucky,Louisville,Women's Athletic Footwear,3221.96,63,233,280568.0,Online,2021,July,120415.45064377683,7,Wednesday
5597,Walmart,1197831,2021-04-20,South,Arkansas,Little Rock,Women's Athletic Footwear,1741.6,63,126,151659.0,Online,2021,April,120364.28571428571,4,Tuesday
5598,West Gear,1197831,2021-09-19,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,1219.12,63,88,106161.0,Online,2021,September,120637.5,9,Sunday
5599,Sports Direct,1185732,2021-11-12,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,3570.2799999999997,63,258,310900.0,Online,2021,November,120503.87596899224,11,Friday
5600,Sports Direct,1185732,2021-03-08,Midwest,North Dakota,Fargo,Women's Apparel,2438.24,63,176,212322.0,Online,2021,March,120637.5,3,Monday
5601,Sports Direct,1185732,2021-08-09,Midwest,North Dakota,Fargo,Women's Street Footwear,3221.96,63,233,280568.0,Online,2021,August,120415.45064377683,8,Monday
5602,Sports Direct,1185732,2021-09-10,Midwest,North Dakota,Fargo,Women's Apparel,3831.52,63,277,333649.0,Online,2021,September,120450.90252707583,9,Friday
5603,Foot Locker,1185732,2021-04-06,Midwest,Iowa,Des Moines,Women's Apparel,4005.68,63,290,348815.0,Online,2021,April,120281.03448275862,4,Tuesday
5604,Foot Locker,1185732,2021-05-07,Midwest,Iowa,Des Moines,Men's Athletic Footwear,3221.96,63,233,280568.0,Online,2021,May,120415.45064377683,5,Friday
5605,West Gear,1185732,2021-03-02,Midwest,Wisconsin,Milwaukee,Women's Apparel,1567.44,63,113,136493.0,Online,2021,March,120790.26548672566,3,Tuesday
